open_time,Open,High,Low,Close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2020-11-13,0.02491,0.02550,0.02478,0.02543,897248055,2020-11-13 23:59:59.999,22599494.30559,167535,437549098,11023194.38949,0
2020-11-14,0.02543,0.02546,0.02497,0.02515,744514667,2020-11-14 23:59:59.999,18761154.38938,147437,353619879,8913919.44352,0
2020-11-15,0.02515,0.02585,0.02484,0.02533,1160631754,2020-11-15 23:59:59.999,29451603.44577,152847,538275285,13671560.80165,0
2020-11-16,0.02533,0.02584,0.02511,0.02549,846681155,2020-11-16 23:59:59.999,21595657.74158,146855,428606163,10933621.75497,0
2020-11-17,0.02549,0.02670,0.02546,0.02654,1814991368,2020-11-17 23:59:59.999,47560335.19947,145064,856782957,22463864.64483,0
2020-11-18,0.02653,0.02714,0.02446,0.02679,2308062001,2020-11-18 23:59:59.999,59667772.42795,182785,1064882621,27545196.96980,0
2020-11-19,0.02679,0.02692,0.02533,0.02581,1667068532,2020-11-19 23:59:59.999,43220852.80957,152859,786688077,20393688.42084,0
2020-11-20,0.02581,0.02662,0.02574,0.02630,1524008304,2020-11-20 23:59:59.999,39923956.19911,141475,736412341,19300166.32557,0
2020-11-21,0.02630,0.03082,0.02614,0.03064,5164699628,2020-11-21 23:59:59.999,146463278.43331,267336,2473535321,70192979.15194,0
2020-11-22,0.03064,0.03093,0.02724,0.02878,4727861437,2020-11-22 23:59:59.999,136890179.35486,247726,2181940791,63189731.30988,0
2020-11-23,0.02876,0.03192,0.02834,0.03180,3986598506,2020-11-23 23:59:59.999,121006317.68198,221048,1911269832,58057337.37420,0
2020-11-24,0.03180,0.03967,0.03143,0.03533,9752550640,2020-11-24 23:59:59.999,342850356.06048,600983,4599587854,161926016.61761,0
2020-11-25,0.03533,0.03758,0.03151,0.03307,5943895376,2020-11-25 23:59:59.999,210585573.79613,402340,2763832353,98096453.98912,0
2020-11-26,0.03307,0.03393,0.02704,0.02946,5602903821,2020-11-26 23:59:59.999,164426640.38044,416604,2643205796,77539166.75330,0
2020-11-27,0.02944,0.03014,0.02806,0.02939,2284104415,2020-11-27 23:59:59.999,66243968.50260,164925,1107822247,32138002.74655,0
2020-11-28,0.02939,0.03127,0.02862,0.03047,2002242514,2020-11-28 23:59:59.999,60082141.38782,145929,962753378,28895102.12020,0
2020-11-29,0.03046,0.03126,0.02954,0.03076,1471781420,2020-11-29 23:59:59.999,44803817.97674,128938,706630047,21537120.40334,0
2020-11-30,0.03076,0.03315,0.03027,0.03241,2410765068,2020-11-30 23:59:59.999,76434031.27800,191159,1143949592,36281707.35220,0
2020-12-01,0.03242,0.03432,0.02909,0.03026,3734057131,2020-12-01 23:59:59.999,119637965.84152,293572,1717187613,55103421.25055,0
2020-12-02,0.03027,0.03138,0.02970,0.03119,1518239407,2020-12-02 23:59:59.999,46730204.40181,133288,730332073,22485854.02393,0
2020-12-03,0.03120,0.03199,0.03073,0.03170,1077727712,2020-12-03 23:59:59.999,33890028.99227,132900,526259077,16558585.44013,0
2020-12-04,0.03169,0.03177,0.02902,0.02946,1479387851,2020-12-04 23:59:59.999,45370611.67541,152541,671487320,20600273.47769,0
2020-12-05,0.02946,0.03062,0.02918,0.03060,562405281,2020-12-05 23:59:59.999,16928317.12319,103574,282828580,8515313.07054,0
2020-12-06,0.03059,0.03106,0.03005,0.03095,818190044,2020-12-06 23:59:59.999,25053126.67433,124830,378904918,11606776.70962,0
2020-12-07,0.03096,0.03102,0.02989,0.03033,635897193,2020-12-07 23:59:59.999,19372815.81687,146033,278063891,8476232.85213,0
2020-12-08,0.03033,0.03033,0.02748,0.02790,1189329294,2020-12-08 23:59:59.999,34619822.46503,174203,534295526,15547410.73495,0
2020-12-09,0.02789,0.02887,0.02700,0.02871,1297409764,2020-12-09 23:59:59.999,36351631.96632,105048,626470046,17557275.07691,0
2020-12-10,0.02870,0.02882,0.02776,0.02811,619039750,2020-12-10 23:59:59.999,17535142.35202,121717,302400215,8568342.89558,0
2020-12-11,0.02811,0.02821,0.02740,0.02778,722057243,2020-12-11 23:59:59.999,20075406.42097,133515,357033480,9927587.92517,0
